iter,utterance_length,nb_utterances,produced,production_score
1,2,3596,3596,1.0
1,3,3695,3430,0.9282814614343707
1,4,2918,1694,0.5805346127484579
1,5,1974,795,0.4027355623100304
1,6,1296,358,0.2762345679012346
1,7,793,164,0.2068095838587642
1,8,478,65,0.13598326359832635
1,12,52,3,0.057692307692307696
1,9,268,16,0.05970149253731343
1,14,15,0,0.0
1,11,62,0,0.0
1,10,146,2,0.0136986301369863
1,13,28,0,0.0
1,15,10,0,0.0
1,16,9,0,0.0
