iter,utterance_length,nb_utterances,produced,production_score
1,2,893,716,0.801791713326
1,3,948,603,0.636075949367
1,4,826,344,0.416464891041
1,5,688,186,0.270348837209
1,6,505,84,0.166336633663
1,7,303,26,0.0858085808581
1,8,212,13,0.061320754717
1,9,167,5,0.0299401197605
1,10,98,2,0.0204081632653
1,11,69,0,0.0
1,12,45,0,0.0
1,13,32,0,0.0
1,14,21,0,0.0
1,15,22,0,0.0
1,16,16,0,0.0
1,17,6,0,0.0
1,18,3,0,0.0
1,19,3,0,0.0
1,20,3,0,0.0
1,21,2,0,0.0
1,22,1,0,0.0
1,23,2,0,0.0
1,30,1,0,0.0
1,32,1,0,0.0
1,39,1,0,0.0
2,2,893,720,0.806270996641
2,3,948,596,0.628691983122
2,4,826,363,0.439467312349
2,5,688,189,0.274709302326
2,6,505,90,0.178217821782
2,7,303,22,0.0726072607261
2,8,212,13,0.061320754717
2,9,167,3,0.0179640718563
2,10,98,2,0.0204081632653
2,11,69,1,0.0144927536232
2,12,45,0,0.0
2,13,32,0,0.0
2,14,21,0,0.0
2,15,22,0,0.0
2,16,16,0,0.0
2,17,6,0,0.0
2,18,3,0,0.0
2,19,3,0,0.0
2,20,3,0,0.0
2,21,2,0,0.0
2,22,1,0,0.0
2,23,2,0,0.0
2,30,1,0,0.0
2,32,1,0,0.0
2,39,1,0,0.0
3,2,893,710,0.795072788354
3,3,948,602,0.635021097046
3,4,826,342,0.414043583535
3,5,688,181,0.263081395349
3,6,505,91,0.180198019802
3,7,303,22,0.0726072607261
3,8,212,12,0.0566037735849
3,9,167,5,0.0299401197605
3,10,98,2,0.0204081632653
3,11,69,1,0.0144927536232
3,12,45,0,0.0
3,13,32,0,0.0
3,14,21,0,0.0
3,15,22,0,0.0
3,16,16,0,0.0
3,17,6,0,0.0
3,18,3,0,0.0
3,19,3,0,0.0
3,20,3,0,0.0
3,21,2,0,0.0
3,22,1,0,0.0
3,23,2,0,0.0
3,30,1,0,0.0
3,32,1,0,0.0
3,39,1,0,0.0
4,2,893,715,0.800671892497
4,3,948,608,0.64135021097
4,4,826,341,0.412832929782
4,5,688,194,0.281976744186
4,6,505,89,0.176237623762
4,7,303,21,0.0693069306931
4,8,212,14,0.0660377358491
4,9,167,4,0.0239520958084
4,10,98,2,0.0204081632653
4,11,69,0,0.0
4,12,45,0,0.0
4,13,32,0,0.0
4,14,21,0,0.0
4,15,22,0,0.0
4,16,16,0,0.0
4,17,6,0,0.0
4,18,3,0,0.0
4,19,3,0,0.0
4,20,3,0,0.0
4,21,2,0,0.0
4,22,1,0,0.0
4,23,2,0,0.0
4,30,1,0,0.0
4,32,1,0,0.0
4,39,1,0,0.0
5,2,893,708,0.792833146697
5,3,948,607,0.64029535865
5,4,826,342,0.414043583535
5,5,688,184,0.267441860465
5,6,505,92,0.182178217822
5,7,303,25,0.0825082508251
5,8,212,16,0.0754716981132
5,9,167,5,0.0299401197605
5,10,98,1,0.0102040816327
5,11,69,1,0.0144927536232
5,12,45,0,0.0
5,13,32,0,0.0
5,14,21,0,0.0
5,15,22,0,0.0
5,16,16,0,0.0
5,17,6,0,0.0
5,18,3,0,0.0
5,19,3,0,0.0
5,20,3,0,0.0
5,21,2,0,0.0
5,22,1,0,0.0
5,23,2,0,0.0
5,30,1,0,0.0
5,32,1,0,0.0
5,39,1,0,0.0
6,2,893,712,0.797312430011
6,3,948,596,0.628691983122
6,4,826,348,0.421307506053
6,5,688,184,0.267441860465
6,6,505,85,0.168316831683
6,7,303,20,0.0660066006601
6,8,212,14,0.0660377358491
6,9,167,4,0.0239520958084
6,10,98,2,0.0204081632653
6,11,69,1,0.0144927536232
6,12,45,0,0.0
6,13,32,0,0.0
6,14,21,0,0.0
6,15,22,0,0.0
6,16,16,0,0.0
6,17,6,0,0.0
6,18,3,0,0.0
6,19,3,0,0.0
6,20,3,0,0.0
6,21,2,0,0.0
6,22,1,0,0.0
6,23,2,0,0.0
6,30,1,0,0.0
6,32,1,0,0.0
6,39,1,0,0.0
7,2,893,709,0.793952967525
7,3,948,604,0.637130801688
7,4,826,348,0.421307506053
7,5,688,182,0.264534883721
7,6,505,89,0.176237623762
7,7,303,20,0.0660066006601
7,8,212,13,0.061320754717
7,9,167,6,0.0359281437126
7,10,98,3,0.030612244898
7,11,69,0,0.0
7,12,45,0,0.0
7,13,32,0,0.0
7,14,21,0,0.0
7,15,22,0,0.0
7,16,16,0,0.0
7,17,6,0,0.0
7,18,3,0,0.0
7,19,3,0,0.0
7,20,3,0,0.0
7,21,2,0,0.0
7,22,1,0,0.0
7,23,2,0,0.0
7,30,1,0,0.0
7,32,1,0,0.0
7,39,1,0,0.0
8,2,893,711,0.796192609183
8,3,948,602,0.635021097046
8,4,826,351,0.424939467312
8,5,688,183,0.265988372093
8,6,505,87,0.172277227723
8,7,303,27,0.0891089108911
8,8,212,16,0.0754716981132
8,9,167,4,0.0239520958084
8,10,98,1,0.0102040816327
8,11,69,1,0.0144927536232
8,12,45,0,0.0
8,13,32,0,0.0
8,14,21,0,0.0
8,15,22,0,0.0
8,16,16,0,0.0
8,17,6,0,0.0
8,18,3,0,0.0
8,19,3,0,0.0
8,20,3,0,0.0
8,21,2,0,0.0
8,22,1,0,0.0
8,23,2,0,0.0
8,30,1,0,0.0
8,32,1,0,0.0
8,39,1,0,0.0
9,2,893,714,0.799552071669
9,3,948,598,0.630801687764
9,4,826,348,0.421307506053
9,5,688,188,0.273255813953
9,6,505,87,0.172277227723
9,7,303,22,0.0726072607261
9,8,212,13,0.061320754717
9,9,167,3,0.0179640718563
9,10,98,1,0.0102040816327
